league,wave_actual,bc_key,bc_variant,value_raw,value_num,value_unit,value_kind
champion,1000,basic_ultimate,range,0.05,0.05,ratio,probability
champion,1000,basic_ultimate,tank,0.1,0.1,ratio,probability
champion,1000,boss_ultimate,,1,1.0,ratio,multiplier
champion,1000,death_defy_down,,-0.3,-0.3,ratio,probability_delta
champion,1000,death_ray_resistance,,0.01,0.01,ratio,multiplier
champion,1000,enemy_attack_speed,,5,5.0,ratio,multiplier
champion,1000,enemy_level_skip,,-0.3333,-0.3333,ratio,probability
champion,1000,enemy_speed,,1.98,1.98,ratio,multiplier
champion,1000,energy_shields_down,,1,1.0,ratio,recharge_time_multiplier_or_delta
champion,1000,fast_ultimate,,10,10.0,ratio,multiplier
champion,1000,knockback_resistance,,0.05,0.05,ratio,multiplier
champion,1000,more_bosses,,6,6.0,waves,interval_waves
champion,1000,more_enemies,,1,1.0,ratio,spawn_rate_delta
champion,1000,orb_resistance,,0.01,0.01,ratio,multiplier
champion,1000,plasma_cannon_resistance,,0.05,0.05,ratio,multiplier
champion,1000,protector_s_ultimate,,300s,300.0,s,duration_or_cooldown
champion,1000,ranged_ultimate,,1.0s,1.0,s,duration
champion,1000,tank_s_ultimate,,300s,300.0,s,duration_or_cooldown
champion,1000,thorns_resistance,,0.05,0.05,ratio,multiplier
champion,1000,ultimate_weapon_durations,,-10s,-10.0,s,duration_delta
legend,0,armored_enemies,,1,1.0,hits,hits_blocked
legend,0,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,0,basic_ultimate,fast,0.01,0.01,ratio,probability
legend,0,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,0,basic_ultimate,range,0.01,0.01,ratio,probability
legend,0,basic_ultimate,tank,0.01,0.01,ratio,probability
legend,0,boss_ultimate,,0.05,0.05,ratio,multiplier
legend,0,death_defy_down,,-0.01,-0.01,ratio,probability_delta
legend,0,death_ray_resistance,,0.9,0.9,ratio,multiplier
legend,0,enemy_attack_speed,,0.05,0.05,ratio,multiplier
legend,0,enemy_level_skip,,-0.01,-0.01,ratio,probability
legend,0,enemy_speed,,0.2,0.2,ratio,multiplier
legend,0,energy_shields_down,,0.01,0.01,ratio,recharge_time_multiplier_or_delta
legend,0,fast_ultimate,,1,1.0,ratio,multiplier
legend,0,knockback_resistance,,0.95,0.95,ratio,multiplier
legend,0,more_bosses,,6,6.0,waves,interval_waves
legend,0,more_enemies,,0.01,0.01,ratio,spawn_rate_delta
legend,0,orb_resistance,,0.9,0.9,ratio,multiplier
legend,0,plasma_cannon_resistance,,0.95,0.95,ratio,multiplier
legend,0,protector_s_ultimate,,3s,3.0,s,duration_or_cooldown
legend,0,ranged_ultimate,,0.1s,0.1,s,duration
legend,0,tank_s_ultimate,,3s,3.0,s,duration_or_cooldown
legend,0,thorns_resistance,,0.95,0.95,ratio,multiplier
legend,0,ultimate_weapon_durations,,-1s,-1.0,s,duration_delta
legend,20,armored_enemies,,2,2.0,hits,hits_blocked
legend,20,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,20,basic_ultimate,fast,0.01,0.01,ratio,probability
legend,20,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,20,basic_ultimate,range,0.01,0.01,ratio,probability
legend,20,basic_ultimate,tank,0.01,0.01,ratio,probability
legend,20,boss_ultimate,,0.1,0.1,ratio,multiplier
legend,20,death_defy_down,,-0.02,-0.02,ratio,probability_delta
legend,20,death_ray_resistance,,0.8,0.8,ratio,multiplier
legend,20,enemy_attack_speed,,0.25,0.25,ratio,multiplier
legend,20,enemy_level_skip,,-0.02,-0.02,ratio,probability
legend,20,enemy_speed,,0.4,0.4,ratio,multiplier
legend,20,energy_shields_down,,0.05,0.05,ratio,recharge_time_multiplier_or_delta
legend,20,fast_ultimate,,1,1.0,ratio,multiplier
legend,20,knockback_resistance,,0.9,0.9,ratio,multiplier
legend,20,more_bosses,,6,6.0,waves,interval_waves
legend,20,more_enemies,,0.05,0.05,ratio,spawn_rate_delta
legend,20,orb_resistance,,0.75,0.75,ratio,multiplier
legend,20,plasma_cannon_resistance,,0.9,0.9,ratio,multiplier
legend,20,protector_s_ultimate,,15s,15.0,s,duration_or_cooldown
legend,20,ranged_ultimate,,0.1s,0.1,s,duration
legend,20,tank_s_ultimate,,15s,15.0,s,duration_or_cooldown
legend,20,thorns_resistance,,0.9,0.9,ratio,multiplier
legend,20,ultimate_weapon_durations,,-1s,-1.0,s,duration_delta
legend,40,armored_enemies,,3,3.0,hits,hits_blocked
legend,40,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,40,basic_ultimate,fast,0.02,0.02,ratio,probability
legend,40,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,40,basic_ultimate,range,0.01,0.01,ratio,probability
legend,40,basic_ultimate,tank,0.02,0.02,ratio,probability
legend,40,boss_ultimate,,0.15,0.15,ratio,multiplier
legend,40,death_defy_down,,0,0.0,ratio,probability_delta
legend,40,death_ray_resistance,,0.7,0.7,ratio,multiplier
legend,40,enemy_attack_speed,,0.5,0.5,ratio,multiplier
legend,40,enemy_level_skip,,-0.03,-0.03,ratio,probability
legend,40,enemy_speed,,0.6,0.6,ratio,multiplier
legend,40,energy_shields_down,,0.1,0.1,ratio,recharge_time_multiplier_or_delta
legend,40,fast_ultimate,,2,2.0,ratio,multiplier
legend,40,knockback_resistance,,0.8,0.8,ratio,multiplier
legend,40,more_bosses,,6,6.0,waves,interval_waves
legend,40,more_enemies,,0.1,0.1,ratio,spawn_rate_delta
legend,40,orb_resistance,,0.5,0.5,ratio,multiplier
legend,40,plasma_cannon_resistance,,0.8,0.8,ratio,multiplier
legend,40,protector_s_ultimate,,30s,30.0,s,duration_or_cooldown
legend,40,ranged_ultimate,,0.2s,0.2,s,duration
legend,40,tank_s_ultimate,,30s,30.0,s,duration_or_cooldown
legend,40,thorns_resistance,,0.8,0.8,ratio,multiplier
legend,40,ultimate_weapon_durations,,-1s,-1.0,s,duration_delta
legend,60,armored_enemies,,5,5.0,hits,hits_blocked
legend,60,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,60,basic_ultimate,fast,0.02,0.02,ratio,probability
legend,60,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,60,basic_ultimate,range,0.01,0.01,ratio,probability
legend,60,basic_ultimate,tank,0.02,0.02,ratio,probability
legend,60,boss_ultimate,,0.2,0.2,ratio,multiplier
legend,60,death_defy_down,,-0.04,-0.04,ratio,probability_delta
legend,60,death_ray_resistance,,0.65,0.65,ratio,multiplier
legend,60,enemy_attack_speed,,0.75,0.75,ratio,multiplier
legend,60,enemy_level_skip,,-0.04,-0.04,ratio,probability
legend,60,enemy_speed,,0.7,0.7,ratio,multiplier
legend,60,energy_shields_down,,0.15,0.15,ratio,recharge_time_multiplier_or_delta
legend,60,fast_ultimate,,2,2.0,ratio,multiplier
legend,60,knockback_resistance,,0.75,0.75,ratio,multiplier
legend,60,more_bosses,,6,6.0,waves,interval_waves
legend,60,more_enemies,,0.15,0.15,ratio,spawn_rate_delta
legend,60,orb_resistance,,0.4,0.4,ratio,multiplier
legend,60,plasma_cannon_resistance,,0.75,0.75,ratio,multiplier
legend,60,protector_s_ultimate,,45s,45.0,s,duration_or_cooldown
legend,60,ranged_ultimate,,0.2s,0.2,s,duration
legend,60,tank_s_ultimate,,45s,45.0,s,duration_or_cooldown
legend,60,thorns_resistance,,0.75,0.75,ratio,multiplier
legend,60,ultimate_weapon_durations,,-2s,-2.0,s,duration_delta
legend,80,armored_enemies,,10,10.0,hits,hits_blocked
legend,80,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,80,basic_ultimate,fast,0.03,0.03,ratio,probability
legend,80,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,80,basic_ultimate,range,0.02,0.02,ratio,probability
legend,80,basic_ultimate,tank,0.03,0.03,ratio,probability
legend,80,boss_ultimate,,0.25,0.25,ratio,multiplier
legend,80,death_defy_down,,-0.05,-0.05,ratio,probability_delta
legend,80,death_ray_resistance,,0.6,0.6,ratio,multiplier
legend,80,enemy_attack_speed,,1,1.0,ratio,multiplier
legend,80,enemy_level_skip,,-0.06,-0.06,ratio,probability
legend,80,enemy_speed,,0.8,0.8,ratio,multiplier
legend,80,energy_shields_down,,0.2,0.2,ratio,recharge_time_multiplier_or_delta
legend,80,fast_ultimate,,3,3.0,ratio,multiplier
legend,80,knockback_resistance,,0.7,0.7,ratio,multiplier
legend,80,more_bosses,,6,6.0,waves,interval_waves
legend,80,more_enemies,,0.2,0.2,ratio,spawn_rate_delta
legend,80,orb_resistance,,0.3,0.3,ratio,multiplier
legend,80,plasma_cannon_resistance,,0.7,0.7,ratio,multiplier
legend,80,protector_s_ultimate,,60s,60.0,s,duration_or_cooldown
legend,80,ranged_ultimate,,0.3s,0.3,s,duration
legend,80,tank_s_ultimate,,60s,60.0,s,duration_or_cooldown
legend,80,thorns_resistance,,0.7,0.7,ratio,multiplier
legend,80,ultimate_weapon_durations,,-2s,-2.0,s,duration_delta
legend,100,armored_enemies,,15,15.0,hits,hits_blocked
legend,100,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,100,basic_ultimate,fast,0.03,0.03,ratio,probability
legend,100,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,100,basic_ultimate,range,0.02,0.02,ratio,probability
legend,100,basic_ultimate,tank,0.03,0.03,ratio,probability
legend,100,boss_ultimate,,0.3,0.3,ratio,multiplier
legend,100,death_defy_down,,-0.06,-0.06,ratio,probability_delta
legend,100,death_ray_resistance,,0.55,0.55,ratio,multiplier
legend,100,enemy_attack_speed,,1.25,1.25,ratio,multiplier
legend,100,enemy_level_skip,,-0.08,-0.08,ratio,probability
legend,100,enemy_speed,,0.9,0.9,ratio,multiplier
legend,100,energy_shields_down,,0.25,0.25,ratio,recharge_time_multiplier_or_delta
legend,100,fast_ultimate,,3,3.0,ratio,multiplier
legend,100,knockback_resistance,,0.65,0.65,ratio,multiplier
legend,100,more_bosses,,6,6.0,waves,interval_waves
legend,100,more_enemies,,0.25,0.25,ratio,spawn_rate_delta
legend,100,orb_resistance,,0.2,0.2,ratio,multiplier
legend,100,plasma_cannon_resistance,,0.65,0.65,ratio,multiplier
legend,100,protector_s_ultimate,,75s,75.0,s,duration_or_cooldown
legend,100,ranged_ultimate,,0.3s,0.3,s,duration
legend,100,tank_s_ultimate,,75s,75.0,s,duration_or_cooldown
legend,100,thorns_resistance,,0.65,0.65,ratio,multiplier
legend,100,ultimate_weapon_durations,,-3s,-3.0,s,duration_delta
legend,150,armored_enemies,,20,20.0,hits,hits_blocked
legend,150,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,150,basic_ultimate,fast,0.04,0.04,ratio,probability
legend,150,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,150,basic_ultimate,range,0.02,0.02,ratio,probability
legend,150,basic_ultimate,tank,0.04,0.04,ratio,probability
legend,150,boss_ultimate,,0.35,0.35,ratio,multiplier
legend,150,death_defy_down,,-0.07,-0.07,ratio,probability_delta
legend,150,death_ray_resistance,,0.5,0.5,ratio,multiplier
legend,150,enemy_attack_speed,,1.5,1.5,ratio,multiplier
legend,150,enemy_level_skip,,-0.1,-0.1,ratio,probability
legend,150,enemy_speed,,1,1.0,ratio,multiplier
legend,150,energy_shields_down,,0.3,0.3,ratio,recharge_time_multiplier_or_delta
legend,150,fast_ultimate,,4,4.0,ratio,multiplier
legend,150,knockback_resistance,,0.6,0.6,ratio,multiplier
legend,150,more_bosses,,6,6.0,waves,interval_waves
legend,150,more_enemies,,0.3,0.3,ratio,spawn_rate_delta
legend,150,orb_resistance,,0.17,0.17,ratio,multiplier
legend,150,plasma_cannon_resistance,,0.6,0.6,ratio,multiplier
legend,150,protector_s_ultimate,,90s,90.0,s,duration_or_cooldown
legend,150,ranged_ultimate,,0.4s,0.4,s,duration
legend,150,tank_s_ultimate,,90s,90.0,s,duration_or_cooldown
legend,150,thorns_resistance,,0.6,0.6,ratio,multiplier
legend,150,ultimate_weapon_durations,,-3s,-3.0,s,duration_delta
legend,200,armored_enemies,,25,25.0,hits,hits_blocked
legend,200,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,200,basic_ultimate,fast,0.04,0.04,ratio,probability
legend,200,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,200,basic_ultimate,range,0.02,0.02,ratio,probability
legend,200,basic_ultimate,tank,0.04,0.04,ratio,probability
legend,200,boss_ultimate,,0.4,0.4,ratio,multiplier
legend,200,death_defy_down,,-0.08,-0.08,ratio,probability_delta
legend,200,death_ray_resistance,,0.45,0.45,ratio,multiplier
legend,200,enemy_attack_speed,,1.75,1.75,ratio,multiplier
legend,200,enemy_level_skip,,-0.12,-0.12,ratio,probability
legend,200,enemy_speed,,1.1,1.1,ratio,multiplier
legend,200,energy_shields_down,,0.35,0.35,ratio,recharge_time_multiplier_or_delta
legend,200,fast_ultimate,,4,4.0,ratio,multiplier
legend,200,knockback_resistance,,0.58,0.58,ratio,multiplier
legend,200,more_bosses,,6,6.0,waves,interval_waves
legend,200,more_enemies,,0.35,0.35,ratio,spawn_rate_delta
legend,200,orb_resistance,,0.14,0.14,ratio,multiplier
legend,200,plasma_cannon_resistance,,0.58,0.58,ratio,multiplier
legend,200,protector_s_ultimate,,105s,105.0,s,duration_or_cooldown
legend,200,ranged_ultimate,,0.4s,0.4,s,duration
legend,200,tank_s_ultimate,,105s,105.0,s,duration_or_cooldown
legend,200,thorns_resistance,,0.58,0.58,ratio,multiplier
legend,200,ultimate_weapon_durations,,-4s,-4.0,s,duration_delta
legend,250,armored_enemies,,30,30.0,hits,hits_blocked
legend,250,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,250,basic_ultimate,fast,0.05,0.05,ratio,probability
legend,250,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,250,basic_ultimate,range,0.03,0.03,ratio,probability
legend,250,basic_ultimate,tank,0.05,0.05,ratio,probability
legend,250,boss_ultimate,,0.45,0.45,ratio,multiplier
legend,250,death_defy_down,,-0.1,-0.1,ratio,probability_delta
legend,250,death_ray_resistance,,0.4,0.4,ratio,multiplier
legend,250,enemy_attack_speed,,2,2.0,ratio,multiplier
legend,250,enemy_level_skip,,-0.14,-0.14,ratio,probability
legend,250,enemy_speed,,1.2,1.2,ratio,multiplier
legend,250,energy_shields_down,,0.4,0.4,ratio,recharge_time_multiplier_or_delta
legend,250,fast_ultimate,,5,5.0,ratio,multiplier
legend,250,knockback_resistance,,0.56,0.56,ratio,multiplier
legend,250,more_bosses,,6,6.0,waves,interval_waves
legend,250,more_enemies,,0.4,0.4,ratio,spawn_rate_delta
legend,250,orb_resistance,,0.12,0.12,ratio,multiplier
legend,250,plasma_cannon_resistance,,0.56,0.56,ratio,multiplier
legend,250,protector_s_ultimate,,120s,120.0,s,duration_or_cooldown
legend,250,ranged_ultimate,,0.5s,0.5,s,duration
legend,250,tank_s_ultimate,,120s,120.0,s,duration_or_cooldown
legend,250,thorns_resistance,,0.56,0.56,ratio,multiplier
legend,250,ultimate_weapon_durations,,-4s,-4.0,s,duration_delta
legend,300,armored_enemies,,35,35.0,hits,hits_blocked
legend,300,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,300,basic_ultimate,fast,0.05,0.05,ratio,probability
legend,300,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,300,basic_ultimate,range,0.03,0.03,ratio,probability
legend,300,basic_ultimate,tank,0.05,0.05,ratio,probability
legend,300,boss_ultimate,,0.5,0.5,ratio,multiplier
legend,300,death_defy_down,,-0.12,-0.12,ratio,probability_delta
legend,300,death_ray_resistance,,0.35,0.35,ratio,multiplier
legend,300,enemy_attack_speed,,2.25,2.25,ratio,multiplier
legend,300,enemy_level_skip,,-0.16,-0.16,ratio,probability
legend,300,enemy_speed,,1.3,1.3,ratio,multiplier
legend,300,energy_shields_down,,0.45,0.45,ratio,recharge_time_multiplier_or_delta
legend,300,fast_ultimate,,5,5.0,ratio,multiplier
legend,300,knockback_resistance,,0.54,0.54,ratio,multiplier
legend,300,more_bosses,,6,6.0,waves,interval_waves
legend,300,more_enemies,,0.45,0.45,ratio,spawn_rate_delta
legend,300,orb_resistance,,0.1,0.1,ratio,multiplier
legend,300,plasma_cannon_resistance,,0.54,0.54,ratio,multiplier
legend,300,protector_s_ultimate,,135s,135.0,s,duration_or_cooldown
legend,300,ranged_ultimate,,0.5s,0.5,s,duration
legend,300,tank_s_ultimate,,135s,135.0,s,duration_or_cooldown
legend,300,thorns_resistance,,0.54,0.54,ratio,multiplier
legend,300,ultimate_weapon_durations,,-5s,-5.0,s,duration_delta
legend,350,armored_enemies,,50,50.0,hits,hits_blocked
legend,350,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,350,basic_ultimate,fast,0.06,0.06,ratio,probability
legend,350,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,350,basic_ultimate,range,0.03,0.03,ratio,probability
legend,350,basic_ultimate,tank,0.06,0.06,ratio,probability
legend,350,boss_ultimate,,0.55,0.55,ratio,multiplier
legend,350,death_defy_down,,-0.14,-0.14,ratio,probability_delta
legend,350,death_ray_resistance,,0.3,0.3,ratio,multiplier
legend,350,enemy_attack_speed,,2.5,2.5,ratio,multiplier
legend,350,enemy_level_skip,,-0.18,-0.18,ratio,probability
legend,350,enemy_speed,,1.4,1.4,ratio,multiplier
legend,350,energy_shields_down,,0.5,0.5,ratio,recharge_time_multiplier_or_delta
legend,350,fast_ultimate,,6,6.0,ratio,multiplier
legend,350,knockback_resistance,,0.5,0.5,ratio,multiplier
legend,350,more_bosses,,6,6.0,waves,interval_waves
legend,350,more_enemies,,0.5,0.5,ratio,spawn_rate_delta
legend,350,orb_resistance,,0.09,0.09,ratio,multiplier
legend,350,plasma_cannon_resistance,,0.5,0.5,ratio,multiplier
legend,350,protector_s_ultimate,,150s,150.0,s,duration_or_cooldown
legend,350,ranged_ultimate,,0.6s,0.6,s,duration
legend,350,tank_s_ultimate,,150s,150.0,s,duration_or_cooldown
legend,350,thorns_resistance,,0.5,0.5,ratio,multiplier
legend,350,ultimate_weapon_durations,,-5s,-5.0,s,duration_delta
legend,400,armored_enemies,,55,55.0,hits,hits_blocked
legend,400,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,400,basic_ultimate,fast,0.06,0.06,ratio,probability
legend,400,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,400,basic_ultimate,range,0.03,0.03,ratio,probability
legend,400,basic_ultimate,tank,0.06,0.06,ratio,probability
legend,400,boss_ultimate,,0.6,0.6,ratio,multiplier
legend,400,death_defy_down,,-0.16,-0.16,ratio,probability_delta
legend,400,death_ray_resistance,,0.25,0.25,ratio,multiplier
legend,400,enemy_attack_speed,,2.75,2.75,ratio,multiplier
legend,400,enemy_level_skip,,-0.2,-0.2,ratio,probability
legend,400,enemy_speed,,1.5,1.5,ratio,multiplier
legend,400,energy_shields_down,,0.55,0.55,ratio,recharge_time_multiplier_or_delta
legend,400,fast_ultimate,,6,6.0,ratio,multiplier
legend,400,knockback_resistance,,0.45,0.45,ratio,multiplier
legend,400,more_bosses,,6,6.0,waves,interval_waves
legend,400,more_enemies,,0.55,0.55,ratio,spawn_rate_delta
legend,400,orb_resistance,,0.08,0.08,ratio,multiplier
legend,400,plasma_cannon_resistance,,0.45,0.45,ratio,multiplier
legend,400,protector_s_ultimate,,165s,165.0,s,duration_or_cooldown
legend,400,ranged_ultimate,,0.6s,0.6,s,duration
legend,400,tank_s_ultimate,,165s,165.0,s,duration_or_cooldown
legend,400,thorns_resistance,,0.45,0.45,ratio,multiplier
legend,400,ultimate_weapon_durations,,-6s,-6.0,s,duration_delta
legend,450,armored_enemies,,60,60.0,hits,hits_blocked
legend,450,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,450,basic_ultimate,fast,0.07,0.07,ratio,probability
legend,450,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,450,basic_ultimate,range,0.04,0.04,ratio,probability
legend,450,basic_ultimate,tank,0.07,0.07,ratio,probability
legend,450,boss_ultimate,,0.65,0.65,ratio,multiplier
legend,450,death_defy_down,,-0.18,-0.18,ratio,probability_delta
legend,450,death_ray_resistance,,0.2,0.2,ratio,multiplier
legend,450,enemy_attack_speed,,3,3.0,ratio,multiplier
legend,450,enemy_level_skip,,-0.22,-0.22,ratio,probability
legend,450,enemy_speed,,1.6,1.6,ratio,multiplier
legend,450,energy_shields_down,,0.6,0.6,ratio,recharge_time_multiplier_or_delta
legend,450,fast_ultimate,,7,7.0,ratio,multiplier
legend,450,knockback_resistance,,0.4,0.4,ratio,multiplier
legend,450,more_bosses,,6,6.0,waves,interval_waves
legend,450,more_enemies,,0.6,0.6,ratio,spawn_rate_delta
legend,450,orb_resistance,,0.07,0.07,ratio,multiplier
legend,450,plasma_cannon_resistance,,0.4,0.4,ratio,multiplier
legend,450,protector_s_ultimate,,180s,180.0,s,duration_or_cooldown
legend,450,ranged_ultimate,,0.7s,0.7,s,duration
legend,450,tank_s_ultimate,,180s,180.0,s,duration_or_cooldown
legend,450,thorns_resistance,,0.4,0.4,ratio,multiplier
legend,450,ultimate_weapon_durations,,-6s,-6.0,s,duration_delta
legend,500,armored_enemies,,65,65.0,hits,hits_blocked
legend,500,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,500,basic_ultimate,fast,0.07,0.07,ratio,probability
legend,500,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,500,basic_ultimate,range,0.04,0.04,ratio,probability
legend,500,basic_ultimate,tank,0.07,0.07,ratio,probability
legend,500,boss_ultimate,,0.7,0.7,ratio,multiplier
legend,500,death_defy_down,,-0.2,-0.2,ratio,probability_delta
legend,500,death_ray_resistance,,0.15,0.15,ratio,multiplier
legend,500,enemy_attack_speed,,3.25,3.25,ratio,multiplier
legend,500,enemy_level_skip,,-0.24,-0.24,ratio,probability
legend,500,enemy_speed,,1.7,1.7,ratio,multiplier
legend,500,energy_shields_down,,0.65,0.65,ratio,recharge_time_multiplier_or_delta
legend,500,fast_ultimate,,7,7.0,ratio,multiplier
legend,500,knockback_resistance,,0.35,0.35,ratio,multiplier
legend,500,more_bosses,,6,6.0,waves,interval_waves
legend,500,more_enemies,,0.65,0.65,ratio,spawn_rate_delta
legend,500,orb_resistance,,0.06,0.06,ratio,multiplier
legend,500,plasma_cannon_resistance,,0.35,0.35,ratio,multiplier
legend,500,protector_s_ultimate,,195s,195.0,s,duration_or_cooldown
legend,500,ranged_ultimate,,0.7s,0.7,s,duration
legend,500,tank_s_ultimate,,210s,210.0,s,duration_or_cooldown
legend,500,thorns_resistance,,0.35,0.35,ratio,multiplier
legend,500,ultimate_weapon_durations,,-7s,-7.0,s,duration_delta
legend,600,armored_enemies,,70,70.0,hits,hits_blocked
legend,600,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,600,basic_ultimate,fast,0.08,0.08,ratio,probability
legend,600,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,600,basic_ultimate,range,0.04,0.04,ratio,probability
legend,600,basic_ultimate,tank,0.08,0.08,ratio,probability
legend,600,boss_ultimate,,0.75,0.75,ratio,multiplier
legend,600,death_defy_down,,-0.22,-0.22,ratio,probability_delta
legend,600,death_ray_resistance,,0.1,0.1,ratio,multiplier
legend,600,enemy_attack_speed,,3.5,3.5,ratio,multiplier
legend,600,enemy_level_skip,,-0.26,-0.26,ratio,probability
legend,600,enemy_speed,,1.8,1.8,ratio,multiplier
legend,600,energy_shields_down,,0.7,0.7,ratio,recharge_time_multiplier_or_delta
legend,600,fast_ultimate,,8,8.0,ratio,multiplier
legend,600,knockback_resistance,,0.3,0.3,ratio,multiplier
legend,600,more_bosses,,6,6.0,waves,interval_waves
legend,600,more_enemies,,0.7,0.7,ratio,spawn_rate_delta
legend,600,orb_resistance,,0.05,0.05,ratio,multiplier
legend,600,plasma_cannon_resistance,,0.3,0.3,ratio,multiplier
legend,600,protector_s_ultimate,,210s,210.0,s,duration_or_cooldown
legend,600,ranged_ultimate,,0.8s,0.8,s,duration
legend,600,tank_s_ultimate,,225s,225.0,s,duration_or_cooldown
legend,600,thorns_resistance,,0.3,0.3,ratio,multiplier
legend,600,ultimate_weapon_durations,,-7s,-7.0,s,duration_delta
legend,700,armored_enemies,,80,80.0,hits,hits_blocked
legend,700,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,700,basic_ultimate,fast,0.08,0.08,ratio,probability
legend,700,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,700,basic_ultimate,range,0.04,0.04,ratio,probability
legend,700,basic_ultimate,tank,0.08,0.08,ratio,probability
legend,700,boss_ultimate,,0.8,0.8,ratio,multiplier
legend,700,death_defy_down,,-0.24,-0.24,ratio,probability_delta
legend,700,death_ray_resistance,,0.07,0.07,ratio,multiplier
legend,700,enemy_attack_speed,,4,4.0,ratio,multiplier
legend,700,enemy_level_skip,,-0.28,-0.28,ratio,probability
legend,700,enemy_speed,,1.86,1.86,ratio,multiplier
legend,700,energy_shields_down,,0.8,0.8,ratio,recharge_time_multiplier_or_delta
legend,700,fast_ultimate,,8,8.0,ratio,multiplier
legend,700,knockback_resistance,,0.25,0.25,ratio,multiplier
legend,700,more_bosses,,6,6.0,waves,interval_waves
legend,700,more_enemies,,0.8,0.8,ratio,spawn_rate_delta
legend,700,orb_resistance,,0.04,0.04,ratio,multiplier
legend,700,plasma_cannon_resistance,,0.25,0.25,ratio,multiplier
legend,700,protector_s_ultimate,,240s,240.0,s,duration_or_cooldown
legend,700,ranged_ultimate,,0.8s,0.8,s,duration
legend,700,tank_s_ultimate,,240s,240.0,s,duration_or_cooldown
legend,700,thorns_resistance,,0.25,0.25,ratio,multiplier
legend,700,ultimate_weapon_durations,,-8s,-8.0,s,duration_delta
legend,800,armored_enemies,,90,90.0,hits,hits_blocked
legend,800,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,800,basic_ultimate,fast,0.09,0.09,ratio,probability
legend,800,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,800,basic_ultimate,range,0.05,0.05,ratio,probability
legend,800,basic_ultimate,tank,0.09,0.09,ratio,probability
legend,800,boss_ultimate,,0.85,0.85,ratio,multiplier
legend,800,death_defy_down,,-0.26,-0.26,ratio,probability_delta
legend,800,death_ray_resistance,,0.04,0.04,ratio,multiplier
legend,800,enemy_attack_speed,,4.25,4.25,ratio,multiplier
legend,800,enemy_level_skip,,-0.3,-0.3,ratio,probability
legend,800,enemy_speed,,1.92,1.92,ratio,multiplier
legend,800,energy_shields_down,,0.9,0.9,ratio,recharge_time_multiplier_or_delta
legend,800,fast_ultimate,,9,9.0,ratio,multiplier
legend,800,knockback_resistance,,0.2,0.2,ratio,multiplier
legend,800,more_bosses,,6,6.0,waves,interval_waves
legend,800,more_enemies,,0.85,0.85,ratio,spawn_rate_delta
legend,800,orb_resistance,,0.03,0.03,ratio,multiplier
legend,800,plasma_cannon_resistance,,0.2,0.2,ratio,multiplier
legend,800,protector_s_ultimate,,270s,270.0,s,duration_or_cooldown
legend,800,ranged_ultimate,,0.9s,0.9,s,duration
legend,800,tank_s_ultimate,,255s,255.0,s,duration_or_cooldown
legend,800,thorns_resistance,,0.2,0.2,ratio,multiplier
legend,800,ultimate_weapon_durations,,-8s,-8.0,s,duration_delta
legend,900,armored_enemies,,95,95.0,hits,hits_blocked
legend,900,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,900,basic_ultimate,fast,0.09,0.09,ratio,probability
legend,900,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,900,basic_ultimate,range,0.05,0.05,ratio,probability
legend,900,basic_ultimate,tank,0.09,0.09,ratio,probability
legend,900,boss_ultimate,,0.9,0.9,ratio,multiplier
legend,900,death_defy_down,,-0.28,-0.28,ratio,probability_delta
