legacy_path_not_present_in_frozen_package,size_bytes,sha256,final_source_package,source_count,content_variants_across_packages
legacy_frozen_omitted::quant_tables/wiki_enemy_types.csv,461,dcf3bb390077b830e09dfdb19a0b68158ef705cd9027ca9eb12f7cdb5006bec7,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_fleet_enemy_resistances.csv,520,bae43cd56e892d619b140d5db01c8f31c8a83e2d7362ec27ab57514dc4bb37ec,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_game_speed_lab.csv,260,93d0b952fe7c1aaf9cf3efa8b70f5df904b3fe4618a3ac2f4d58ca3eb6e0005b,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_gt_bonus_duration_slice.csv,126,b5cc74d79565b681146f6a220d42d3889487c88d9033b43bb82e3ebdfb6cd822,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_gt_bonus_levels_full.csv,775,900523b912826a998a7a4c3ec5dc1eba9783e533f15448e9728f4a268f3fe601,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_gt_duration_levels_full.csv,616,0dcc78a8ee5af7fe27f4ea26a93d7c43cff8c895fa55a21a3d2ea33759f57ce0,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_guardian_ally_levels_1_31_slice.csv,736,91e9359f2d41a3b90fa040560151a4b8be32cedc4006d54c0ce34f1243e2defa,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_guardian_attack_levels_full.csv,947,9b5da5cbd284c6d9aa17919ce6defeed7ef34aa39309252c31204e3d3559cebe,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_guardian_bonus_scaling.csv,90,0b15a3f7c2f5098c0a0b0507b246cf1c55b96e5ea84d1216dbaa9ea42525f878,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_guardian_chip_baselines_expanded.csv,383,f89740019552fddda9c6aafba942c92db6dffed634c5154404d1e1bc92571949,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_guardian_types.csv,232,7a67dacc0f59fece15dda4f039ed5e41623b27a8acb4e61484281f3767401521,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_module_drop_labs_verified.csv,138,e364be3771fb221d88c80eeb2a14edcf61a599dcfc47bfd2c1ca6a00ef1b6886,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_module_pull_rates_and_levels.csv,488,05627287165637b2e6153848ae2cc1fc6eefa445bcd95007ace5b7ddc067a134,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_module_unique_effects_verified_slice.csv,1093,7b2076ad8d1fa5869c0e92ac026b203ac063fbeb704a8c6d9cf1803267c53392,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_orb_boss_hit_levels_1_10.csv,358,fcc3df94272fa02804a3f0f7d1a829e9137bf498d137b24b8be19feba397e91f,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_poison_swamp_basic_upgrades_slice.csv,311,afe0991a9cda418b24c640ad16cf11da1cc3dbbfb906d1e96509039d0eaa2ca5,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_ps_stun_chain_slice.csv,116,35a912e18a750302d01d6aaae5076b06cd31ca3881c4de7dac2a2335a6b0b241,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_spotlight_coin_bonus_levels_1_5_verified.csv,170,2beac0da0d1a93efc4aebedd73792ea71375c005b7c6f01aa1239b5ec3354bec,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_spotlight_coin_bonus_levels_full.csv,613,c43d60fa6e970aee3a0dc8c8d9016b51a32448daa202c067ffcffe2c8beb756b,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_spotlight_missiles_slice.csv,118,d71eb38743d4b92817a0f7937eb8aeb65a170bb4f87e839cdfb6d13988a010a8,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_tier_scaling_multipliers.csv,195,7bd69d3cd87080c4aa442393660f89dac8c34d5b532978b321b5df33b345c11f,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_tournament_leagues.csv,235,9b72f385b8b7e7ae1e6a837ed4f4e6129c61ff2a1dad483ed9f842bfe583eed7,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_tournament_wave_cooldown.csv,136,35c746eb13baf4f7025715bbd8c1f6f870e86c5eee197f2585c02bd4fd491166,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_tournament_wave_structure.csv,110,90e2d44f792db12590e1161469b0cd09c200defdefc556d00e5b00c98756e442,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_uw_basic_upgrades_full_sweep_2026-03-13.csv,37554,57e11d26df690df73fd0fa28a7cd03513fd5462f8220ca86d2a4b9048d78c1c0,tower_gpt_full_package_v6_uw_normalized.zip,3,1
legacy_frozen_omitted::quant_tables/wiki_uw_plus_chain_lightning_and_poison_swamp.csv,317,843d78e264b3bef529253eed7ae127865573d9b72f583255abdb3b596a138471,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::quant_tables/wiki_uw_plus_ladders_full_sweep_2026-03-13.csv,13864,2dbff4c90abb03c512762c9d626fa5c839b7510afa2de1813048bdf1b25f3334,tower_gpt_full_package_v6_uw_normalized.zip,3,1
legacy_frozen_omitted::quant_tables/wiki_wave_boss_intervals.csv,62,e2d3c8505dd44bfbebe2bbec4296a00298626ee5a9aa458427da6fd0151d77bf,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/INDEX.md,401,4bfd8d99030fb83008de373c4ec628b479e70cc86a2f55eb4527f7f9b7e19b64,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/build_optimisation_playbook.md,1384,3e3c94d6138a25d074fdf138498ff9b60645f5e3adedd27da0942a98cef82b06,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/farming_efficiency_framework.md,958,32fdbb583a817f9f3d4bb73a1a3e4ed34cc7f9e0cc89f822705a7988e4be280e,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/query_playbook.md,967,bbcad4bc789fb167c3e113beee8781e57f2eee5baa6c4746666569d6e28871c0,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/stone_allocation_framework.md,1414,957b9e70b5796c1cfc2e7fac602c93bd1d16f1b65d225bfa93dc0c47933254a7,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/survivability_and_wave_death_model.md,1046,a88e97afd501888867abb8d4b88eec0d8ad4ae88f3ad86fb55cd7efb6b909bf4,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reasoning/tournament_strategy_framework.md,1033,dc446be41a56ea88297815973eb7e704d8bfcca88bb506e446656415bb9c93a1,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::reconciliation/UW_NAME_NORMALIZATION.md,318,d71e5df767396c2a4aae2ed8adafa90805cbfab8d9181ceececeb6736b400749,tower_gpt_full_package_v6_uw_normalized.zip,1,1
legacy_frozen_omitted::reconciliation/UW_RECONCILIATION_REPORT_2026-03-13.md,1352,0beb22bb9b140f6f8f0e65e65d0f681043ab4ee12952ae568789459143463d3b,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_basic_reconciliation_detailed.csv,117384,fc75684b0a22ab50b8dff87f15fcb7f5172a92bf3fdccfa12bd072e5591ba48c,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_basic_reconciliation_summary.csv,1962,c316019281b40ef650b4f522a7f30e90fb6e2a7e1e5d18925d37a2ad44756832,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_plus_ladders_recommended_replacement.csv,13864,2dbff4c90abb03c512762c9d626fa5c839b7510afa2de1813048bdf1b25f3334,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_plus_reconciliation_detailed.csv,62131,6893c5188111fa33a9d12bc5d24f212a2dee14a6e6b17de1ace638e6b39df627,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_plus_reconciliation_summary.csv,747,fdc9b60cf01f9ef7fb1e24dd7306d6d0ea0dc30c0e0a732a26446db2582602a6,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_track_ladders_recommended_replacement.csv,37554,57e11d26df690df73fd0fa28a7cd03513fd5462f8220ca86d2a4b9048d78c1c0,tower_gpt_full_package_v6_uw_normalized.zip,2,1
legacy_frozen_omitted::reconciliation/uw_track_name_normalization.csv,308,7eba5b51476bb0b0b3a8fb11752f97a79f8920d95dfa3eb81b9128dce3899620,tower_gpt_full_package_v6_uw_normalized.zip,1,1
legacy_frozen_omitted::research/harvested_wiki_formulas_2026-03-13.md,2183,ff96d29fde3dfd945ba33b3ef464ce5f829720259e814424849a3f3ad4c08ea1,tower_gpt_full_package_v4_ep_extracts.zip,5,1
legacy_frozen_omitted::research/harvested_wiki_uw_formulas_2026-03-13.md,1728,b6506ce1de22e40f0bde08d5373760e98f3b5b29461b8047c86bc3f3492f3b7d,tower_gpt_full_package_v6_uw_normalized.zip,3,1
legacy_frozen_omitted::research/wiki_formula_gap_fill_2026-03-13.md,2704,8e6a5b95de52163b126689a4d9b0252bc95dd9d67b03e27c7a898a99e0d49de7,tower_gpt_full_package_v4_ep_extracts.zip,5,1
legacy_frozen_omitted::research/wiki_uw_harvest_sweep_2026-03-13.md,3120,ff45636f9e8f4dbe84500a6b3bc1b2a20c44ec9828ae7b5103b149a3a56bb0e7,tower_gpt_full_package_v6_uw_normalized.zip,3,1
legacy_frozen_omitted::sources/WIKI_BATTLE_CONDITIONS_AND_TOURNAMENTS.md,1615,e443507ad75cc5ab6ba954c330ae3b7dfb42a392293f6bb879838e3cb76422ee,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_CARDS_AND_CARD_MASTERIES.md,2633,e07b9291f62cb9b1a9a743d169196288e8358b67da5f31845dbd438e8f125139,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_ENEMY_AND_WAVE_BASELINES.md,1709,cc6c86f97e58fd714a3bf76bd122aa1c37ed797a9d453fa4adb3cbdee7caa4d7,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_FLEET_AND_SPECIAL_INTERACTIONS.md,774,c3071c0958bd338e9542c04cdfbfe47d6b5c9a3a814452bc78c4920cbe25075a,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_MODULES_AND_SUBMODULES.md,2644,193fe66b7c3954b8c6b80c903688d6261f31008ea089ebdd263a0901bebd368a,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_MODULE_UNIQUE_EFFECTS_BASELINES.md,777,e032c68ee9a5ce135ce246c8cadebe274ed805484e45cfa85ec3586663f6b66b,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_SOURCE_INDEX.md,2379,a6f079f7d0ab3b3ca5e928710078bd868bf6f5081c465b08c662113c09fd1a65,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_UW_AND_SPOTLIGHT_BASELINES.md,1403,e2e4b29d481878e6390b636b2d36e2364cb22e785515f751b064b857d7e9d7cf,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_UW_DETAILED_BASELINES_V2.md,923,da74b87d925eecb42b9d5c6a18cb90d00c32d787c3cf462f0211af3d06f71ee4,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::sources/WIKI_VERIFIED_BASELINES.md,3016,4b162f052f6f43b0290b0f5173686abbb4148142b4dd242b0a7a5558851d42fa,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/INDEX.md,751,c3bb778b8500ec19d8d7358defbdd5709dcdc511608aea363d4d47edc9d59201,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/WIKI_STRATEGY_ADDENDUM_V1.md,559,ec484f99e859b833b4c952edd0fa753f65b7690cde8213fabc65d1d5cb5e7add,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/WIKI_STRATEGY_ADDENDUM_V2.md,1216,d6fa0a8cba7f19125e01731fa39f75d09454cdc03db28c8ca0801bd62068b3d4,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/WIKI_STRATEGY_ADDENDUM_V3.md,653,cbd2483fa042fa133d632e775ec7a55e86df3e6f9bde71807ba75cb39d268057,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/WIKI_STRATEGY_ADDENDUM_V4.md,743,50b5ed83cf035d12deafb756478aa8f9ea80c45b91295193dab699f7664c7017,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/WIKI_STRATEGY_BASELINES.md,2193,514a0ad4b1b2b2baf655d53b764e788040474b4be134c2ea376d03ddb11aa11f,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/account_current_logic.md,1207,d2408655fda2c78d069c7c35f5c9916d1d0626dd15cc8a07cf6f8d26a1888535,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/battle_condition_strategy_notes.md,382,251648eef42397e28805da7426d5ace65d8fe9755b301954829c98d63c571d4d,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/build_survivability_models.md,385,c92ff529c854690483c8a3796672153d7642564ffd9627ac456ecacf56d1555b,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/difficulty_transition_models.md,350,5e9aef1411bd931d4593da09e595724e76de1053dc7c674475a14d3eda44c961,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/guardian_progression_notes.md,303,971387eccc9b74aea99aac1a16b3f9ec6f10c50c41e3b342cc13c6a87651548f,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/optimisation_method.md,1594,58e2cce995c062e8b1d4da0087fb2566509fb9b64d6967fee41233f34f10d4bd,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/optimisation_objectives.md,1098,81d5a3716a465f9332466ea52c698888d37df1a5df0e0a5eecf50d8b75c52c6a,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/stone_allocation_evaluation_template.md,346,be0f871acf2d045354bbcda20199d2c4f60e21532609e9ec1b6f3ab0de46cc43,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/system_progression_models.md,780,a9c02b68201d1379b931011711eac314b9790dadcf50c04e41bf288832a1470e,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/testing_protocol.md,1271,06929b8a62efd9dd6dce233b2302f2ca3fd755966b4120e2af83690c9cc9ce21,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/tournament_meta_models.md,285,5eda4c5746b8812125c0547f36af1f56e30c580eb1bce5ed930270da860ae012,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/tower_bot_medal_optimization_sheet.md,738,65d9af523f4043cf22d0e4feabcc4e79f218926215a3032c9e022283d7c6790b,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/tower_econ_break_even_analysis.md,1046,8847c9224a5fbe854bf6fc6a76d0486119ee3303363cf8dc4ccb5061f1a74903,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/tower_econ_mechanics_reference_v3.md,1243,b14036c47aa622c4f29794db97497ef47f40bd4542eeeb436296601f9926e234,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/tower_understanding_chat_learnings.md,2477,27a3226318a1eb0860e81d7272ab86444ccf3875b2d11341a809687e0fd8ccdd,tower_gpt_full_package_v4_ep_extracts.zip,6,1
legacy_frozen_omitted::strategy/uw_economy_strategy_notes.md,349,ea42555e37c784ba5e82818db31ccc13c941967ebee3334ee725eb24bf42c9dc,tower_gpt_full_package_v4_ep_extracts.zip,6,1
prompts/diagnosis_subprompt.txt,322,a6512ca1ef70641bbb1c47d1df9f18941371c0f0997712d7cf900da752eaec42,tower_gpt_full_package_v4_ep_extracts.zip,5,1
prompts/optimization_subprompt.txt,259,87cdc6fb94763f8e509e6f99044c9782bf1746c322d97b9ba99ba4982d088acd,tower_gpt_full_package_v4_ep_extracts.zip,5,1
prompts/retrieval_map.yaml,1267,705e6c0d180f68a53e8a9f51bfd227fcaccbbaeefaa022661dc0bb36dc0dc421,tower_gpt_full_package_v4_ep_extracts.zip,5,1
prompts/system_prompt.txt,534,3cfca427553ec06acb628e6ab12652ea263af3deada49ddb2fa71d3e6939726d,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/README.md,1116,867a522c3f742f5cb7c717b470a072d7249cab30918bd2db504f5146f21dbabf,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/cards_common.csv,1120,061b2cec78ed084de32ee997123b3263971eee0008a0309f5522b501030f485e,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/cards_epic.csv,1558,f5b6a8e3b247eae78f0fb320a4362579337344b1616382c082dcd917c8f546bc,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/cards_rare.csv,1077,d58da35d5a1d4f2e04a3c99fae7c3fd62d416bb9d2587e18120f60e8196a3c41,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_attack_speed.csv,895,e4d9228bf6e884a7f83cb2de2e05519d2c2018e598fcb3971820475465595a6f,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_chrono_field_duration.csv,295,bcead8ab167d2d61f8501980e0fb86949b7afed9500663116d4671f897ce1991,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_defense.csv,470,c29a4efa514c96e978dbbf9b4db126fe6270479cc98d977463d7e20a182a42de,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_enemy_attack_level_skip.csv,179,bedaf24d83f844170136013f654970e50d9eda008a770ee7f0093d491934eac7,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_enemy_health_level_skip.csv,179,bedaf24d83f844170136013f654970e50d9eda008a770ee7f0093d491934eac7,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_health.csv,2688,bfdef8061ddb38988207eb5e6a6d6b14a4d3ab1e35f8f155ef47e855a4429a52,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_health_regen.csv,2688,bfdef8061ddb38988207eb5e6a6d6b14a4d3ab1e35f8f155ef47e855a4429a52,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_recovery_package_chance.csv,680,baf1afa0bcc0d870e1c02796f5763efca431b9b69b78209e9d9e4fc02c18b977,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/lab_waves_required.csv,1097,df1711d29bd8b4a2034894acf646553b62f7c53b47f15e3fe0a678bd8b3521bd,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/wall_lab_wall_health.csv,1391,7e29e8933fab6c4f017370f5188c1c147ff71c4f979b0434b2eaac31d04f11e1,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/cache/wiki/wall_lab_wall_regen.csv,935,d79d6fe0d82fb0de80063774227d6822cb0aa1f8e2f99d018e366ffc966b71df,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/derived/dag.json,136,7b5f30e8f5231a8aadf68eab1948a6de9c890b9671c51f172fc259e57eb46e7c,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/cards/card_masteries_v1.csv,4935,7eaefe123b0ea5a8db81da48c42fd0a1ec2624ead32af6da0c91c4abe64a679b,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/combat/battle_condition_magnitudes.csv,96275,da3bec4da54aca8a9b3b7d79dc51941e2d714cbed7174f2f5c4fea5a02c38330,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/combat/boss_hit_interval_v1.csv,116,74f9b35a097502a5b265f43f19b008176ab6c35c1c82ad92befb6ffb61a3d043,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/combat/enemy_damage_table.csv,28201,ac18c5292183d0debc6b4d2a3300b155e50c29ba02f28ae2491dc7fc3cc9b393,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/combat/enemy_health_table.csv,26777,ac7790d7dd53937db78ba482d9d814a94453f7f0e1e2cff602975a64438351e7,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/combat/tier_battle_conditions.csv,9920,d0f905ae924fbd820f1eaf979a629562296b870ddebac489d4683cb087b4f625,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/economy/labs_values_v1.csv,117178,b7d45cd5c94c49a4da0b4ae9db2ffe7b22611cdd31f2d81fbe9d881af7820c7a,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/economy/vault_stats_v1.csv,16,a676a7d7412feed482cdda93d0d1d892c29b6edd94a42ff54ebb458c850aa9d1,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/economy/wse_presets_v1.csv,26,7ad5e3cfb91733b18ddbbb1bb5f7697ecd62e72b0613f735180c917c48459442,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/assist_efficiency_upgrade_costs_v1.csv,4415,053243ab440008e2f2f7667b0608383aa78bec77396f967a3c2650d8a8ac7da8,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/assist_slot_unlock_costs_v1.csv,126,0cb35131fe7e20fa89827274162a5a67c0c4e45266d9b4488b7745413a92c511,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/assist_stone_levels_v1.csv,2634,647ceb0c153096ee0285deb0590e6bea7f3e807f5d1a4456675685cf6cba32c1,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/assist_unique_rarity_upgrade_costs_v1.csv,438,340fbce4fcec73b71d7c80797cf3f0efe7a41b3a6f0d5276d865ee2171a31925,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/bot_upgrades_v1.csv,69118,d8910fb4292ba9aef80707f08392d2a5721ae65dcccb782a5585029c48529ee8,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/guardian_upgrades_v1.csv,149140,b86ed76d1301a111ca4b70c056a66242fc6719a8e969d180cdd374ea03b6b28f,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/module_main_effect_bands_v1.csv,892,9d4f615e954f1fe74482d98aa91a39b13776778ae19279d198e4ff16f9b1ff76,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/module_main_effect_bases_v1.csv,1328,e24bb5e648289115b18cf5bf80431854256e6778b8c00c121ae3a63be2c624ac,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/modules/module_substats_v1.csv,25197,983e76d7d5042be2894a3f302cc12701b768fc2510bbefbe4c6b4c4beeed3e4e,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/perks/perk_pool_weights_v1.csv,274,a8623f8483ca713c01ec2ccd97b60c6883b39cf4c4d5ed4f799dd3e1b037b82d,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/perks/perks_v1.csv,4626,a530f5f73e439069526c0ac3b14ba398d5ea23662c44a215c932464fa9b7b10e,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/tournament/heat_bc_registry.csv,1255,7079791f89d52987951056b849ed3977db1c1081df9907931ec9b0342a214d84,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/tournament/heat_scale_long.csv,54956,74d5b17eadb2420885879e0730766cfd9f9b1ce32d4e1865f89a7d7be72852f6,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/tournament/tournament_heat_bc_values_long.csv,23806,e0e7b53c64eeaaf205e56bd123603e63176b33bb27791f609145cef6a701f735,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/tournament/tournament_heat_steps.csv,103,ce5387f78ad484c74946b4d5d2f9036d55886d5434c3f97592a50532490c3971,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/tournament/tournament_league_rules.csv,511,e8a55406bc4bae2c8aeb617331c7e1a643dd536ec25b90a9b34a98436a258ec3,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/tournament/tournament_more_bosses_static.csv,90,d66c0e0c39384c295f10a727e4b9a3151db93ae24765ce7d8f2f81dfca1c2743,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/uw/uw_plus_ladders_v1.csv,37414,5a71cbcc649afe78bf855ed46d15cfd2a597f8c0c93335f1aa771f6c0f74211f,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/uw/uw_plus_ladders_v2_recommended.csv,16170,4982f16fb00622798042d19d594c745e0856430507e8335c69491f6f966e1f76,tower_gpt_full_package_v6_uw_normalized.zip,2,1
tables/inputs/uw/uw_purchase_costs_v1.csv,646,cc154142b3a5663ba3aa83483feab8b0da392b56057fd8788b92445327771cab,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/uw/uw_track_ladders_v1.csv,68306,a0acf1169d365c6dc521ed48f97199f9176e48557e25a0a6e326339a5eab9ed9,tower_gpt_full_package_v4_ep_extracts.zip,5,1
tables/inputs/uw/uw_track_ladders_v2_recommended.csv,47527,26946176e3b3405b9a94b2f7fe0d760de600ddd3f356bbbcbf88b0e6cc4d4ee4,tower_gpt_full_package_v6_uw_normalized.zip,2,1
tables/inputs/uw/wiki_verified_uw_plus_ladders_v2.csv,13864,2dbff4c90abb03c512762c9d626fa5c839b7510afa2de1813048bdf1b25f3334,tower_gpt_full_package_v6_uw_normalized.zip,3,1
tables/inputs/uw/wiki_verified_uw_track_ladders_v2.csv,37554,57e11d26df690df73fd0fa28a7cd03513fd5462f8220ca86d2a4b9048d78c1c0,tower_gpt_full_package_v6_uw_normalized.zip,3,1
