guardian_id,guardian_name,track_attribute,level,value,cost_bits,is_max,source_sheet,status
GUARDIAN_ALLY,Ally,cooldown,42,78.0,42.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,43,5.399999999999998,43.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,43,77.0,43.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,44,5.499999999999997,44.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,44,76.0,44.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,45,5.599999999999997,45.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,45,75.0,45.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,46,5.699999999999997,46.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,46,74.0,46.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,47,5.799999999999996,47.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,47,73.0,47.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,48,5.899999999999996,48.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,48,72.0,48.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,max_recovery,49,5.999999999999996,49.0,True,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,49,71.0,49.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,50,70.0,50.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,51,69.0,51.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,52,68.0,52.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,53,67.0,53.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,54,66.0,54.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,55,65.0,55.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,56,64.0,56.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,57,63.0,57.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,58,62.0,58.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,59,61.0,59.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,60,60.0,60.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,61,59.0,61.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,62,58.0,62.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,63,57.0,63.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,64,56.0,64.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,65,55.0,65.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,66,54.0,66.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,67,53.0,67.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,68,52.0,68.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,69,51.0,69.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,70,50.0,70.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,71,49.0,71.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,72,48.0,72.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,73,47.0,73.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,74,46.0,74.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,75,45.0,75.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,76,44.0,76.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,77,43.0,77.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,78,42.0,78.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,79,41.0,79.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,80,40.0,80.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,81,39.0,81.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,82,38.0,82.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,83,37.0,83.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,84,36.0,84.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,85,35.0,85.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,86,34.0,86.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,87,33.0,87.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,88,32.0,88.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,89,31.0,89.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_ALLY,Ally,cooldown,90,30.0,90.0,True,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,0,0.01,0.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,0,120.0,0.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,0,1.0,0.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,1,0.02,1.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,1,119.0,2.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,1,2.0,100.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,2,0.03,2.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,2,118.0,4.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,2,3.0,200.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,3,0.04,3.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,3,117.0,6.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,3,4.0,300.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,4,0.05,4.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,4,116.0,8.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,4,5.0,400.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,5,0.060000000000000005,5.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,5,115.0,10.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,5,6.0,500.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,6,0.07,6.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,6,114.0,12.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,6,7.0,600.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,7,0.08,7.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,7,113.0,14.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,7,8.0,700.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,8,0.09,8.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,8,112.0,16.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,8,9.0,800.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,9,0.09999999999999999,9.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,9,111.0,18.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,targets,9,10.0,900.0,True,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,10,0.10999999999999999,10.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,10,110.0,20.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,11,0.11999999999999998,11.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,11,109.0,22.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,12,0.12999999999999998,12.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,12,108.0,24.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,13,0.13999999999999999,13.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,13,107.0,26.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,14,0.15,14.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,14,106.0,28.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,15,0.16,15.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,15,105.0,30.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,16,0.17,16.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,16,104.0,32.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,17,0.18000000000000002,17.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,17,103.0,34.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,18,0.19000000000000003,18.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,18,102.0,36.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,19,0.20000000000000004,19.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,19,101.0,38.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,20,0.21000000000000005,20.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,20,100.0,40.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,21,0.22000000000000006,21.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,21,99.0,42.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,22,0.23000000000000007,22.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,22,98.0,44.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,23,0.24000000000000007,23.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,23,97.0,46.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,24,0.25000000000000006,24.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,24,96.0,48.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,25,0.26000000000000006,25.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,25,95.0,50.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,26,0.2700000000000001,26.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,26,94.0,52.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,27,0.2800000000000001,27.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,27,93.0,54.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,28,0.2900000000000001,28.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,28,92.0,56.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,29,0.3000000000000001,29.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,29,91.0,58.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,30,0.3100000000000001,30.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,30,90.0,60.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,31,0.3200000000000001,31.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,31,89.0,62.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,32,0.3300000000000001,32.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,32,88.0,64.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,33,0.34000000000000014,33.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,33,87.0,66.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,34,0.35000000000000014,34.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,34,86.0,68.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,35,0.36000000000000015,35.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,35,85.0,70.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,36,0.37000000000000016,36.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,36,84.0,72.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,37,0.38000000000000017,37.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,37,83.0,74.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,38,0.3900000000000002,38.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,38,82.0,76.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,39,0.4000000000000002,39.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,39,81.0,78.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,40,0.4100000000000002,40.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,40,80.0,80.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,41,0.4200000000000002,41.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,41,79.0,82.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,42,0.4300000000000002,42.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,42,78.0,84.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,43,0.4400000000000002,43.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,43,77.0,86.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,44,0.45000000000000023,44.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,44,76.0,88.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,45,0.46000000000000024,45.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,45,75.0,90.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,46,0.47000000000000025,46.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,46,74.0,92.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,47,0.48000000000000026,47.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,47,73.0,94.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,48,0.49000000000000027,48.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,48,72.0,96.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,49,0.5000000000000002,49.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,49,71.0,98.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,50,0.5100000000000002,50.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,50,70.0,100.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,51,0.5200000000000002,51.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,51,69.0,102.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,52,0.5300000000000002,52.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,52,68.0,104.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,53,0.5400000000000003,53.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,53,67.0,106.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,54,0.5500000000000003,54.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,54,66.0,108.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,55,0.5600000000000003,55.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,55,65.0,110.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,56,0.5700000000000003,56.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,56,64.0,112.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,57,0.5800000000000003,57.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,57,63.0,114.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,58,0.5900000000000003,58.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,58,62.0,116.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,59,0.6000000000000003,59.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,59,61.0,118.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,60,0.6100000000000003,60.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,cooldown,60,60.0,120.0,True,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,61,0.6200000000000003,61.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,62,0.6300000000000003,62.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,63,0.6400000000000003,63.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,64,0.6500000000000004,64.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,65,0.6600000000000004,65.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,66,0.6700000000000004,66.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,67,0.6800000000000004,67.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,68,0.6900000000000004,68.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,69,0.7000000000000004,69.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,70,0.7100000000000004,70.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,71,0.7200000000000004,71.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,72,0.7300000000000004,72.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,73,0.7400000000000004,73.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,74,0.7500000000000004,74.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,75,0.7600000000000005,75.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,76,0.7700000000000005,76.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,77,0.7800000000000005,77.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,78,0.7900000000000005,78.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,79,0.8000000000000005,79.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,80,0.8100000000000005,80.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,81,0.8200000000000005,81.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,82,0.8300000000000005,82.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,83,0.8400000000000005,83.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,84,0.8500000000000005,84.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,85,0.8600000000000005,85.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,86,0.8700000000000006,86.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,87,0.8800000000000006,87.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,88,0.8900000000000006,88.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,89,0.9000000000000006,89.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,90,0.9100000000000006,90.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,91,0.9200000000000006,91.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,92,0.9300000000000006,92.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,93,0.9400000000000006,93.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,94,0.9500000000000006,94.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,95,0.9600000000000006,95.0,False,DVT_Guardians,normalized_from_guardian_upgrades
GUARDIAN_BOUNTY,Bounty,multiplier,96,0.9700000000000006,96.0,False,DVT_Guardians,normalized_from_guardian_upgrades
